	BP4	BP5	BP6	BP7	BP8	BP9	DBS1-1	DBS1-2	DBS1-3	DBS2-1	DBS2-4	DBS2-5	DS3	DS4	DX1	DX2	DX4	FK1	FK2	FK3	FK4	FK5	HSP1	HSP2	JA1	JA2	JA3	JA4	JA5	JA6	LL2	LL3	LL4	LL6	LL7	LSA1	LSA2	LSA3	LSA4	LSA5	MAS1	MAS2	MAS3	MAS4	MAS5	SKS1	SKS3	SKS4	SKS5	TL1-1	TL1-2	TL1-3	TL1-4	TL1-5	TL2-1	TL2-2	TL2-3	TL2-4	TL2-5	WH1	WH2	WH3	WH4	WH5	WY1	WY2	WY3	WY4	WY5	YF1	YF2	YF3	YF4	YF5	YP1	YP2	YP3	YP4	YP5	YS1	YS2	YS3	YS4	YS5	ZJ1	ZJ2	ZJ3	ZJ4	ZJ5	ZJ7
TL2-2.bin5	0	0	0.390934975	0.347613603	0.419975538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.55377752	0.004559931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WH2.bin133	0.257040346	0.270589542	0.414996187	0.183347309	0.220405668	0.335221551	0.960952363	0.326250665	1.33704934	0.408946276	0.006773237	0	1.254454338	1.221474795	0	0	0	0	0	0	0	0	0	0	0.067503264	0.078555008	0	0.202388079	0	0.035031783	0.008710547	0.014000436	0.003933926	0.034663238	0.022282858	0	0	0	0	0	0	0	9.066544305	2.281573818	0.55938407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.24089683	0	0	0	0.128169705	0.213450861	0.295048193	0.091211897	0	3.271181361	0.22801796	0.041445041	0.031262269	0	0.021139677	0	5.1150383	0.377418284	0.753475517	0.051882186	1.948543331	0	0	0	0.387777453	0.057222113	0.173200837	0.238021931	0.462326808	0.542643304
WH2.bin139	0	0	0	0	0	0	2.290697779	1.384642472	3.031221151	0.903466488	0.298337051	0	1.643913738	1.438027537	0.204354	0.241903446	0.080776534	0.16127526	0.312562735	0.584952879	0.339781532	0.419699985	0.017360787	0	0	0	0	0	0	0	0.004073024	0	0	0	0	13.26118027	16.19685913	12.93331803	12.3989151	10.17004378	0	0	3.006288982	0.016228582	0.019669134	0.06751163	0	0	0.058752695	5.229030538	26.13963491	20.6455559	15.97022774	19.76563429	0.060326397	0	0	0	0	0	4.60388125	0	0	2.695223624	0.007865646	0.068862915	0.059322991	0.030612465	0	1.158775078	8.180049199	4.89665009	5.194135439	3.942211841	0.096027005	1.028569647	0.234619222	0.527162894	0.278714515	0.027287289	1.042833162	0.996481626	2.503179345	3.942212313	0.029322522	0	0	0	0	0
WH2.bin155	0	0	0	0	0	0	0.10338089	0.120451355	0.651757951	0.090913287	0.425159596	0	0.064471235	0.076963827	0	0	0	0.015539838	0.579805221	1.245226319	0.399850819	0.451182688	0	0	0	0	0	0	0	0	0	0	0	0	0	2.035981213	4.079334804	3.578496374	2.681456652	2.729193572	0	0	2.785701436	0	0	0	0	0	0	0.192570383	1.186177008	0.119082919	0.073687278	1.703414626	0	0	0	0	0	0	8.455657904	0	0	2.937961777	0.087478229	0.206263092	0.155760119	0.08753843	0	0.022343001	1.417377662	1.793610206	0.895488569	0.195936242	0	0	0.008194958	0.007737198	0	0	0.077778003	0	0.052396054	0.195936266	0	0	0	0	0	0
WH2.bin19	0.440034016	0.684513342	1.542560409	0.942593966	0.845661606	1.391213913	2.692478342	3.227550387	5.512685497	0.306839999	0.024649575	0.591408548	0.151846371	0.13624666	1.90261926	2.985445978	2.086439121	0	0	0.023254356	0.251177281	0.264600659	0	0	25.12274774	37.7369695	1.628995841	77.38782523	4.882252894	6.937395102	0.185511445	0.02751236	0.045868787	0.009079687	0.004892638	7.237950888	8.833146383	11.44607948	5.620957226	6.338742915	0.041055993	0.193575969	36.15884592	0.418539203	0.418576876	3.016082605	3.579039226	15.18563919	26.50028103	0	0.008315589	0.013869836	0.002186584	6.827826121	0	0	0	0	0	0	51.39802884	0	0	0	5.261524495	1.855865184	1.077676561	0.73657367	0	2.113042573	1.786400258	3.050311659	3.105499998	0.534505364	0.096788615	0.004614459	0.935755885	0.674372796	0.48021929	0.022259219	0.599857594	0.224609022	0.234102968	0.534505428	23.92648805	11.55782048	13.32945028	14.94777493	14.68597495	20.36050179
WH2.bin24	0	0	0	0.004737717	0	0	2.095095624	2.57060474	3.416274786	0.688126924	0.089123126	3.031960868	3.262842419	2.784531688	0.005611524	0.106432343	0.048637733	0	0.00184327	0.103149269	0.011993019	0.047661636	0.571526543	0.514623113	0	0	0	0	0	0	0	0	0	0	0	7.72204167	9.160523095	6.838065107	7.537931388	7.614676159	0.731765637	1.382114149	4.6082823	0.941754324	0.739198534	0.427861333	0.597695499	0.486697464	0.978703281	15.27269299	17.84479338	13.95234156	9.114595193	3.417480915	1.17057103	2.6579256	7.86091504	8.879612627	7.800203776	0.031347294	3.33522341	0.031163527	0.334465236	18.7719824	0.001827445	0.042822886	0.041043289	0.014871128	0	3.129962219	29.68378792	18.81117645	18.93533006	6.707108694	0	0	0.017911577	0.435580578	0	0.074987377	2.845002321	0.748054242	3.642730408	6.707109498	0	0	0	0	0	0
WH2.bin33	0.015978731	0.017797729	0.100714341	0.062514906	0.087960238	0.154473687	3.983943952	3.675898457	3.05162288	0.074022446	0.151053932	0.600572091	0.246424628	0.234324954	5.056727361	2.918314142	3.260459857	0	0.012056645	0.075136003	0.425117057	0.340404558	0	0	12.23728915	11.69940785	0.541515708	10.52726804	0.821149837	0.723448004	0	0	0	0	0	1.827957681	2.735967211	3.033174291	1.416767151	1.846512598	0	0.106966717	21.83461874	0.273572535	0.107953254	0.44646189	0.218932029	0.860170203	6.494464257	0	0	0	0	6.491379517	0	0	0	0	0	0	61.42186911	0	0	0	1.918406212	0.798403876	0.812152356	0.375324519	0	0.213210781	0.014417529	0.001487629	0.02390051	0.665859702	0.016922209	0.387042194	1.445300688	1.529931074	3.130874213	0	0.173844784	0.259799654	0.548820784	0.665859782	1.563617059	0.909798906	1.564818064	1.483862834	1.589186482	1.492850436
WH2.bin4	0	0	0	0	0	0	0.026921749	0.138500938	0.001341241	0.026759588	0	0.006960319	1.135342004	1.006353817	0	0	0	0	0	0	0	0	0	0	0	0	0.251277479	0	0.031067116	0	0	0	0	0	0	3.0500753	0.645038806	0.445215333	0.902212894	0.466319539	30.43398586	25.08838959	7.762082835	3.812225195	0.809029204	0	0.135111287	0.03474028	0	0	0	0	0	1.480479469	0	0.010839492	1.080077408	0	0.002414088	0	14.01687397	0	0	0	0	0.005143568	0.028781294	0.012469942	0	0.054339379	0	0	0	1.48350161	0	0	0	0.173675624	0	0	0.003615705	0.293170069	3.993973172	1.483501788	0	0	0	0	0	0
WH2.bin52	0	0	0.052515927	0.051838582	0.003119627	0.035855613	1.595100993	1.364936119	1.01609556	0.406674057	0.074493693	0	0.040701693	0.041181241	0.231015905	0.038494984	0.08990204	0.035871921	0.020613134	0.040909436	0.063363998	0.032797501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.055658627	0.103989472	0.123015024	0.720212948	0.046207386	0.109746542	0.865244681	0	0	0	0	0.721076273	0	0	0	0	0	0	9.925315252	0	0	0	0	0	0	0	0	0.2891893	0	0	0	0.684288018	0.780851126	2.127584743	0.564451809	1.242351747	0.188965082	0.017026457	0.518769319	0.103488857	0.321173189	0.6842881	0	0	0	0	0	0
WH2.bin64	0	0	0	0	0	0.000484166	1.614107338	0.669682152	1.386634654	0.101854059	0.897166675	0	0.583797973	0.498084244	0.060280557	0.039857415	0	0.986976895	0.795559815	1.340751514	1.103591833	0.88151865	0	0	0.223034057	0.079631406	0.100256207	0.318433078	0.177080451	0.027414028	0.045127725	0	0.04727475	0	0	4.414361351	4.629787585	4.301223861	3.029210717	2.515974206	0	0.094780479	4.742082413	0.040138565	0.10367016	0	0	0	0.000101156	0	0.060565077	0.058055476	0.033413144	5.538680393	0	0	0	0	0	0	5.83507176	0	0	0	0	0	0	0	0	0.164395225	0.462437473	0.278410252	0.313867375	0.170773796	1.337839161	5.376098012	1.939700906	3.422083435	2.01117198	0	0.047340465	0.028889195	0.139012577	0.170773817	0.039355262	0	0	0.024709243	0.01192324	0.004873552
WH2.bin72	0	0	0	0	0	0	1.160170708	0.977836434	2.292163213	0.557689238	14.40025412	0	0.627913566	0.577490358	0	0	0	2.384973368	56.40849588	96.03194642	30.09340162	15.41412783	0	0	0	0	0	0	0	0	0	0	0	0	0	1.250309376	1.720207758	1.507080315	1.384576349	1.312140951	0	0	2.063973814	0	0.000855342	0	0	0	0	0.117448633	0.812150339	0.319642538	0.192296419	2.488633178	0	0	0	0	0	0	4.122885879	0	0	0.083186871	0.066461065	0.207417215	0.194496424	0.063427128	0	1.652297281	4.956279045	1.861773228	1.969445471	1.955010702	0.013304744	4.821327312	0.900304153	2.89360309	1.199341535	0	0.491121239	0.136824202	0.441089068	1.955010936	0	0	0	0	0	0
WH2.bin85	0	0	0	0	0	0	0.21764556	0.110271822	0.22496208	0.013390528	0.033711703	0	0.084621689	0.067824569	0	0	0	0.007008346	0.006309054	0.031714258	0.041931863	0.078214324	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81671123	0.643814467	0.809513997	0.40817613	0.615335258	0	0	5.11764094	0.242938206	0.063740715	0.159503373	0	0.108567218	0.147826527	0	0	0	0	0.144041044	0	0	0	0	0	0	7.076281505	0	0	0	0	0	0	0	0	0.071724592	0	0	0	0.022418062	0.228670168	1.439820634	3.530076441	0.783016452	1.06134303	0	0.174663391	0	0	0.022418065	0	0	0	0	0	0
WH2.bin86	0	0	0	0	0	0	0.432661751	0.197459207	0.395628646	0	0	0	0.603028209	0.551818278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092852604	0.075435154	0.118384703	0.053630534	0.057654767	0	0	8.737497766	0.692423578	0.50545522	0	0	0	0	0	0	0	0	0.210425052	0	0	0	0	0	0	10.63745292	0	0	0	0	0	0	0	0	0.150303288	0.049798766	0	0	0.042973382	0	0.321865024	0.055297314	0.131268752	0	0.026686092	0.079970812	0	0	0.042973387	0	0	0	0	0	0
WH5.bin46	0	0	0	0	0	0	0.879754507	0.828952481	1.057596789	0.33567882	1.04273845	0	1.074504596	0.95691392	0.86351378	0.740822606	0.483467852	1.104385083	0.709366575	1.433758955	1.418241689	1.138559174	0.463987852	0.312029405	0	0	0	0	0	0	0	0	0	0	0	8.19649202	8.363588649	7.889354989	6.632458066	5.031202426	0	0.00602017	5.774394106	0.012021643	0.020708942	0.341916067	0.006393754	0.110151463	0.750091217	2.898124285	14.72972398	8.260858681	5.268284782	24.89846123	0.035038373	0	0.001798947	0	0	0	8.035119127	0	0	4.346502696	0.035732676	0.139509816	0.094782195	0.114051149	0	0.818256502	3.399180303	1.720496244	1.757104237	2.959930786	0.826276859	4.650371535	1.124750876	2.230413118	8.29756566	0.054836966	1.229525532	1.083975902	2.600409698	2.959931141	0	0	0	0.057844806	0	0
WY1.bin120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.17491392	0.325382585	1.574368617	0.046309977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WY1.bin2	0.052114784	0.072147816	0.041244623	0.094354213	0.038872658	0.095586119	0.86386685	0.939948993	1.287468261	0.56561102	0.009460912	0.067996177	0.318113061	0.307141092	0.244193285	0.039962918	0	0	0	0	0	0	0.092266001	0.290357552	0	0	0	0	0	0	0	0	0	0	0	0.000664316	0	0.023912549	0	0	0	0	0.737790151	0.262006009	0.068865932	0.925400736	1.870986148	3.796597243	6.893548245	0	0	0	0	0	0	0	0	0	0	0.110525984	0.713723326	0	0.047439007	0	8.232452326	3.460128026	3.874615667	2.421896215	1.419604306	0.362252502	0.026175996	0.001316162	0	1.299796981	0	0	0.008387745	0.010072625	0	0.557946697	2.53438767	0.153729783	0.348904359	1.299797137	0.058101517	0	0.011419325	0.040105971	0.06340735	0.007517683
WY1.bin33	0.376246983	0.743299711	4.918527163	2.475313379	1.908463454	2.302210071	0.284278253	0.100641741	0.411858097	0.013158709	0	0	0.0916401	0.103779638	0	0	0	0	0	0	0	0	0	0	0.283399648	0.121812976	0	0.340577816	0	0.00298584	0	0	0	0	0	0	0	0	0	0	0	0	0.225756109	0	0	0.163032051	0.000414751	0.133177665	0.220896814	0	0	0	0	0	0	0	0	0	0	0	0.33408413	0	0	0	36.74906205	8.605004924	11.27152421	4.819619049	2.552550641	0.073202014	0	0	0	0	0	0	0.047241715	0	0	0	0.045972739	0	0	0	0.650460225	0.294411742	0.677881616	0.818208859	1.195918861	0.592346811
WY1.bin86	27.54443707	45.96284448	22.7455639	18.03049705	16.06797805	29.8933295	3.96660233	3.052445629	6.421717729	5.046949399	0.943220418	0.157641668	2.412629792	2.293067729	0	0	0	0	0	0.145985923	0.561142723	0.033826628	0	0	0.045560825	0.255941372	0	0.004211288	0	0.014990285	0.012307601	0.026435663	0.048191832	0.040558437	0.056126106	0	0	0	0	0	0	0	0.054277682	0.022863476	0	4.066763511	3.381393093	5.150174609	16.10312378	0	0	0.06005839	0	0	0	0	0	0	0	0	0.059985226	0.04134652	0	0	14.27621797	21.01313169	16.55722113	14.365967	12.18666524	4.245117884	0.162120357	0	0	0	0	0	0.015829117	0	0	0.042808612	0.125344515	0.102094901	0.013258206	0	2.845783565	1.583253733	3.075883043	3.107466141	4.123813052	2.07472834
WY2.bin91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331879317	6.518175607	0.1729464	4.702994874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WY3.bin15	4.567007756	1.869459849	2.455181655	0.708659263	2.577059532	0.408591951	0.069238412	0.100768927	0.230930216	0.089585178	0	0	0.922083656	1.881022117	0	0	0	0	0	0	0	0	0	0	0	0.182606002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.883989935	19.03614799	19.48539813	1.665567533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.201373024	13.14751834	12.98082994	9.801200151	13.59187708	0	0	0	0	0	0	0	0	0	0	0	0.003345219	0	0	0	0	0	0	0	0	0
WY5.bin130	0.241802624	2.003653448	0.328619765	0.417386664	0.406482895	0.539053561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012117664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234216542	4.723309872	2.994915232	0.22571799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.748637429	10.18512096	9.955347833	7.8294271	14.57634298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WY5.bin68	1.529521535	2.662146672	2.944707805	2.856813076	3.459645696	9.162541664	16.74743249	8.619748356	20.9356378	1.796135119	0.410346394	0.777836827	3.904911955	3.341226603	3.272100388	0.170695985	2.084747411	0	0	0	0.185670698	0.004741321	0	0	0.033095873	0.106026876	0.004006195	0.053108503	0	0.01262863	0.075384366	0.182188061	0.164965002	0.188611881	0.26832347	0	0	0.014152277	0	0.020626135	0.481625303	0.005209716	0.639156735	1.04098171	0.145064114	3.678518255	1.451309854	2.358591964	12.14282486	0	0	0	0	0	0	0	0	0	0	0	1.741318551	0	0	0	5.569925642	10.6529955	11.43910456	5.887231747	10.13740716	0.192125587	0	0	0	0.834783312	0.114616263	0	1.191285988	0.198604677	0.018055804	1.306671529	3.639146836	0.374125551	0.558710789	0.834783412	0.884722666	0.439959732	0.981552257	0.8830044	1.119518607	0.67408652
YF1.bin10	0	0	0.009112324	0	0	0	0.376872772	0.182832517	0.346094086	0.956994986	6.026318514	0	0.003655318	0.003238658	0.013969302	0.011030998	0	8.013751882	10.06453876	6.390111685	10.60177519	10.00334649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099333148	0	0	0	0	0	0	0	0	0	0	0.083288257	0	0	0	0	0	0	0.2058245	0	0	0	0	0	0	0	0	8.971839682	1.04864316	0.268856493	0.394313421	0	0.325683646	0.929480365	0.210723956	1.859319353	0.150755042	0	0	0	0	0	0	0	0	0	0	0
YF1.bin100	0	0	0	0	0	0	0	0	0	0.026315376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.07139916	1.57444331	0.166484968	0.09139439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YF1.bin109	0.938092614	1.328176826	0.737110964	0.911631231	0.815928869	1.452535723	22.0904812	22.0035173	15.18528537	22.7092506	0.561911203	0.652657287	1.095049896	0.935956538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092937707	0.161698293	3.399906657	0.856112581	0.520135594	0.019035002	0.11317109	0.037922449	0.04667026	0	0	0	0	0.162899896	0	0	0	0	0	0	4.688731034	0	0	0	0	0	0	0	0	20.96181173	2.887193033	1.113499862	1.650110006	1.995300687	0.036855936	0.002761818	0.043920989	2.307373212	0	0.041636027	0.937480889	0.276346633	0.924432663	1.995300926	0	0	0	0	0	0
YF1.bin14	0	0	0	0	0	0	2.68888325	1.500415767	3.899310952	0.636214089	0	0.540105552	0.300721011	0.240145647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038317438	0.069266654	0.038642606	0.032393929	0.06711129	0	0.010293591	0.039146778	0.00428829	0.013201189	0	0.071661432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.493939751	5.693366656	3.401806179	3.979822701	0.115818407	0	0	0	0.046583266	0	0	0	0	0	0.115818421	0	0	0	0	0	0
YF1.bin21	0.172682436	0.264413471	0.162017188	0.199021063	0.177576674	0.284610003	3.064431956	3.291652788	2.338189708	1.288958202	0.333097388	4.555427999	0.685402452	0.597274908	0.247425248	0.124424342	0.1824435	0.15105602	0.055678446	0.284380853	0.452018095	0.39619841	0.63076471	0.370633254	0.096122562	0.072952914	0.142721843	0.081199511	0.308041464	0.0395056	0.015108437	0.009636304	0.017956609	0.004011757	0.001061306	0.595847617	0.682439553	0.604638045	0.482962759	0.644394927	0.369293035	0.308189313	0.691047055	0.600268693	0.687015712	0.322771566	0.352618948	0.25901806	0.9406891	0.178444637	0.20382243	0.088867818	0.084208692	0.349358081	0.06259979	0.023136145	0.072596835	0.076610081	0.040374577	0.10200719	0.605982112	0.02182622	0.136483165	0.134608001	0.186649712	0.10706046	0.107730923	0.062618277	0	5.24167715	3.896240485	1.962272739	2.303518565	0.518702607	0.129948085	0.173227523	0.382955363	0.512344415	0.129784857	0.370134776	0.847070699	0.228427103	0.569357455	0.51870267	0.131101911	0.052517202	0.091952796	0.113482786	0.118804725	0.103147044
YF1.bin26	0	0	0	0	0	0	0.284874812	0.14147699	0.188741912	0.269523886	0	0.025795948	4.217199714	3.767394746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259022023	0	0	0	0	0	0	0	0	0.157112359	0.104295547	0.002467877	0	0	0	0	0	0	0.248282291	0	0	0.160432881	0	0	0	0	0	12.10294001	28.48869596	5.962623234	8.225174161	2.804056353	0	0	0	0	0	0.04479575	1.00931286	0	0.430615101	2.804056689	0	0	0	0	0	0
YF1.bin43	0	0.159395772	0	0.000949395	0	0.058923746	3.734693524	3.898264327	3.447899416	0.439529326	0	74.08708998	0.047528475	0.038516281	0.191544631	0.603939291	0.172010994	0	0	0	0.012340494	0.139042535	0	0	0.096051009	0.165354057	0.735029888	0.42788963	4.17644727	0.328185942	0.000670254	0	0.003446355	0	0	0.11008109	0.087217283	0.115731204	0.045040205	0.066413808	7.565037331	10.18769574	17.09426628	11.27810919	7.567301421	0.092867513	0.4511562	0.207204526	0.454702813	0	0	0	0	0.744557141	0	0	0	0	0	0	12.54988705	0	0	0	0	0	0	0	0	6.547402446	4.223474352	2.718572288	3.186103432	0.167729276	0	0.000941695	0.481518798	0.550487436	0.00310627	0.053603494	0.147991789	0.046424327	0.216019233	0.167729296	0	0	0	0	0	0
YF1.bin62	50.91473397	58.29128592	25.81238702	23.50044793	19.88862077	38.04450209	13.64758679	6.062191512	9.388928495	31.20230468	1.521490425	0.75213944	0.264901206	0.241884896	0	0	0	0	0	0	0	0	0	0	0	0.001534557	0	0	0	0	0.067377242	0.133731762	0.213693482	0.150089294	0.229905568	0	0	0	0	0	0	0	0	0	0	0.025629328	0.011907825	0.020621829	0.128675799	0	0	0.076558508	0	0	0	0	0	0	0	0	0	0.051697038	0	0	0.016718586	0.0469028	0.030843363	0.022931506	0	15.38445077	0.623869897	0.02079107	0	0	0	0	0	0	0	0	0.038280193	0	0	0	0.499566031	0.170399029	0.439426854	0.437587405	0.662060918	0.409268317
YF1.bin9	14.84675165	24.75440393	13.22129964	10.77102222	9.06910205	17.15888856	8.352200155	5.265214804	11.04956175	4.367556987	0.762117806	0.528300975	1.156565783	1.04882974	0.097414061	0	0.111571121	0	0	0.094335065	0.625787138	0.054164267	0	0	0.189196234	0.531627801	0.043274118	0.215335203	0.018640734	0.180520991	0.082446496	0.197963762	0.196941206	0.206550342	0.291127482	0.015689182	0.041410499	0.07607502	0.00778452	0.087287064	0	0	0.162140293	0.176053507	0.017749625	19.74186677	4.85550995	9.302823331	26.63444426	0	0	0.006686676	0	0	0	0	0	0	0	0	0.271126785	0.00221497	0	0	3.867060689	7.098570282	5.096872722	4.782909295	3.062530741	6.017625351	0.244966872	0	0	0.045167038	0.130417295	0.012187873	0.840824696	0.522086373	0.307819217	0.062122167	0.26690357	0.188207745	0.093813109	0.045167043	2.246221165	1.252136547	2.39109371	2.28738946	2.863146737	1.514120503
YF1.bin98	0	0	0	0	0	0	0.976013026	0.704750515	1.014277548	0.436422074	0.393387789	0	0.30609614	0.276773901	0.004703208	0.007879941	0	0.221957369	0.371312558	0.556197578	0.564516231	0.745737421	0	0	0.071895291	0	0	0.028467214	0	0.001510065	0	0	0	0	0	0	0.005267114	0.00447817	0	0	0	0	0.148336331	0	0	0	0	0	0	0	0	0.011430141	0	0.633724839	0	0	0	0	0	0	0.247223476	0	0	0	0	0	0	0	0	10.38681718	5.46346164	1.641984411	2.407299674	0.034557845	0.014078055	1.136506648	0.085618515	0.294903835	0.031962575	0	0.017047812	0	0.004515637	0.034557849	0	0	0	0	0	0
YF2.bin14	0	0	0	0	0	0	1.51737419	1.517004747	0.885884424	1.286604284	0.180989666	5.974782986	0.047964986	0.035867152	0.005110537	0	0	0.160301117	0.215630913	0.218635052	0.17458477	0.384930186	8.04488E-05	0.008306697	0	0	0	0	0	0	0	0	0	0	0	0.088226285	0.087185248	0.099710275	0.064352022	0.083515824	0.394584705	0.36226023	0.993498194	0.55238905	1.121186731	0.018132034	0.0144569	0.024301593	0.136060085	0	0	0	0	0.106170996	0	0	0	0	0	0	0.670695181	0	0	0	0	0	0	0	0	4.165442942	6.083840362	1.532526105	2.040830265	0.084437067	0.035996094	0.059206072	0.247497801	0.274437457	0.094781157	0.007342162	0.067311434	0.007229467	0.102431863	0.084437077	0	0	0	0	0	0
YF2.bin29	0	0.0435986	0	0	0	0.014199534	2.661955338	3.172350554	2.507026994	0.347975069	0.049847923	19.0279889	0.097767705	0.072993751	0.053717107	0.153148524	0.04681244	0.032210737	0.127287909	0.124799338	0.078738443	0.25569383	0	0	0.016683746	0.029573872	0.153126104	0.09723348	1.001868077	0.06166902	0.002225711	0	0.003708002	0	0	0.18007449	0.150583286	0.176248788	0.095850748	0.131342217	1.786440609	2.940958196	4.987523219	2.906192788	2.392447954	0.047450961	0.133969048	0.08769912	0.287387219	0.01322007	0.007614984	0	0	0.282776035	0	0	0	0.003296383	0.001261895	0	3.59737529	0	0	0	0	0	0	0	0	5.127479717	5.659687275	2.99553039	3.369545876	0.142714988	0.034421463	0.032654959	0.375568326	0.454158532	0.119158968	0.017249037	0.104885922	0.030566713	0.185727249	0.142715005	0	0	0	0	0	0
YF2.bin45	0	0	0	0	0	0	0.086661993	0.086392408	0.171947681	0.018201492	0.640091928	0	0.019821096	0.018660341	0	0	0	0.166772587	1.674459082	2.971798588	1.071095436	0.907374831	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180985711	0.270754824	0.260607078	0.226984652	0.218637021	0	0	0.068479613	0	0	0	0	0	0.004939571	0.016541711	0.101864851	0.045612286	0.024846107	0.344008262	0	0	0	0	0	0	0.117416102	0	0	0.018179907	0	0	0	0	0	0.236721751	5.784353077	5.555302465	5.37572024	0.08310364	0	0.113230262	0.026967568	0.065356509	0.031954654	0	0.023492244	0	0.034467604	0.08310365	0	0	0	0	0	0
YF2.bin64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628045771	23.36601702	19.51694716	19.47230253	0	0	0	0	0	0	0	6.88989E-05	0	0	0	0	0	0	0	0	0
YF2.bin66	0	0	0	0	0	0	0.678247383	0.543845779	0.792167128	0.293698853	0.558767864	0	0.153427119	0.140128348	0.05182354	0.033038661	0.008343357	0.336422607	0.742196791	1.031733637	0.785606212	0.894021295	0	0	0.073975876	0.001947828	0	0.045514449	0	0.00156008	0	0	0	0	0	0.39122428	0.432081656	0.387600995	0.34103689	0.27975428	0	0	0.243250645	0	0	0	0	0	0.041339387	0.065858607	0.311534005	0.139337444	0.091573309	0.920358277	0	0	0	0	0	0	0.360543815	0	0	0.07663441	0	0	0	0	0	6.954660193	6.872012997	2.461062024	3.266070054	0.204018494	0.0035479	0.216807854	0.0768125	0.117792964	0.093064873	0	0.08751713	0.019768659	0.109421876	0.204018519	0	0	0	0	0	0
YF2.bin68	0	0	0	0	0	0	1.241056992	1.584091838	2.05690838	0.067274287	7.67620233	0	0.086337643	0.073133513	1.836788219	0.500895016	0.943237758	6.164064896	7.929568465	11.25457856	9.151158929	6.87435329	0.135758363	0.976346445	0	0	0	0	0	0	0	0	0	0	0	0.372941674	0.351204434	0.400458188	0.309370563	0.201984253	0	0	0.332348061	0	0	0.422075713	0	0.238083419	4.932715079	0.517717968	2.176364106	1.115265103	0.65908168	29.79020699	0	0	0	0	0	0	0.445462595	0	0	0.032578362	0	0	0	0	0	1.770109514	26.29262038	10.79828167	13.44896977	0.769322066	0.060672619	0.633211981	0.289374288	0.835420453	1.231564843	0.029096237	0.407311277	0.519068675	0.914910142	0.769322158	0	0	0	0	0	0
